2018-01-25 13:38:13 configure libapt-pkg5.0:armhf 1.4.8 <none>
2018-01-25 13:38:13 status unpacked libapt-pkg5.0:armhf 1.4.8
2018-01-25 13:38:13 status half-configured libapt-pkg5.0:armhf 1.4.8
2018-01-25 13:38:13 status installed libapt-pkg5.0:armhf 1.4.8
2018-01-25 13:38:13 configure libapt-inst2.0:armhf 1.4.8 <none>
2018-01-25 13:38:13 status unpacked libapt-inst2.0:armhf 1.4.8
2018-01-25 13:38:13 status half-configured libapt-inst2.0:armhf 1.4.8
2018-01-25 13:38:13 status installed libapt-inst2.0:armhf 1.4.8
2018-01-25 13:38:13 configure libk5crypto3:armhf 1.15-1+deb9u1 <none>
2018-01-25 13:38:13 status unpacked libk5crypto3:armhf 1.15-1+deb9u1
2018-01-25 13:38:13 status half-configured libk5crypto3:armhf 1.15-1+deb9u1
2018-01-25 13:38:13 status installed libk5crypto3:armhf 1.15-1+deb9u1
2018-01-25 13:38:13 configure less:armhf 481-2.1 <none>
2018-01-25 13:38:13 status unpacked less:armhf 481-2.1
2018-01-25 13:38:13 status half-configured less:armhf 481-2.1
2018-01-25 13:38:15 status installed less:armhf 481-2.1
2018-01-25 13:38:15 configure dialog:armhf 1.3-20160828-2 <none>
2018-01-25 13:38:15 status unpacked dialog:armhf 1.3-20160828-2
2018-01-25 13:38:15 status half-configured dialog:armhf 1.3-20160828-2
2018-01-25 13:38:15 status installed dialog:armhf 1.3-20160828-2
2018-01-25 13:38:15 configure vim:armhf 2:8.0.0197-4+deb9u1 <none>
2018-01-25 13:38:15 status unpacked vim:armhf 2:8.0.0197-4+deb9u1
2018-01-25 13:38:15 status half-configured vim:armhf 2:8.0.0197-4+deb9u1
2018-01-25 13:38:16 status installed vim:armhf 2:8.0.0197-4+deb9u1
2018-01-25 13:38:16 configure lsof:armhf 4.89+dfsg-0.1 <none>
2018-01-25 13:38:16 status unpacked lsof:armhf 4.89+dfsg-0.1
2018-01-25 13:38:16 status half-configured lsof:armhf 4.89+dfsg-0.1
2018-01-25 13:38:16 status installed lsof:armhf 4.89+dfsg-0.1
2018-01-25 13:38:16 configure libsystemd0:armhf 232-25+deb9u1 <none>
2018-01-25 13:38:16 status unpacked libsystemd0:armhf 232-25+deb9u1
2018-01-25 13:38:16 status half-configured libsystemd0:armhf 232-25+deb9u1
2018-01-25 13:38:16 status installed libsystemd0:armhf 232-25+deb9u1
2018-01-25 13:38:16 configure libdevmapper1.02.1:armhf 2:1.02.137-2 <none>
2018-01-25 13:38:16 status unpacked libdevmapper1.02.1:armhf 2:1.02.137-2
2018-01-25 13:38:16 status half-configured libdevmapper1.02.1:armhf 2:1.02.137-2
2018-01-25 13:38:16 status installed libdevmapper1.02.1:armhf 2:1.02.137-2
2018-01-25 13:38:16 configure coreutils:armhf 8.26-3 <none>
2018-01-25 13:38:16 status unpacked coreutils:armhf 8.26-3
2018-01-25 13:38:16 status half-configured coreutils:armhf 8.26-3
2018-01-25 13:38:17 status installed coreutils:armhf 8.26-3
2018-01-25 13:38:17 configure usbutils:armhf 1:007-4+b1 <none>
2018-01-25 13:38:17 status unpacked usbutils:armhf 1:007-4+b1
2018-01-25 13:38:17 status half-configured usbutils:armhf 1:007-4+b1
2018-01-25 13:38:17 status installed usbutils:armhf 1:007-4+b1
2018-01-25 13:38:17 configure iproute2:armhf 4.9.0-1+deb9u1 <none>
2018-01-25 13:38:17 status unpacked iproute2:armhf 4.9.0-1+deb9u1
2018-01-25 13:38:17 status half-configured iproute2:armhf 4.9.0-1+deb9u1
2018-01-25 13:38:17 status installed iproute2:armhf 4.9.0-1+deb9u1
2018-01-25 13:38:17 configure tar:armhf 1.29b-1.1 <none>
2018-01-25 13:38:17 status unpacked tar:armhf 1.29b-1.1
2018-01-25 13:38:17 status half-configured tar:armhf 1.29b-1.1
2018-01-25 13:38:17 status installed tar:armhf 1.29b-1.1
2018-01-25 13:38:17 configure libprocps6:armhf 2:3.3.12-3 <none>
2018-01-25 13:38:17 status unpacked libprocps6:armhf 2:3.3.12-3
2018-01-25 13:38:17 status half-configured libprocps6:armhf 2:3.3.12-3
2018-01-25 13:38:17 status installed libprocps6:armhf 2:3.3.12-3
2018-01-25 13:38:17 configure libsemanage1:armhf 2.6-2 <none>
2018-01-25 13:38:17 status unpacked libsemanage1:armhf 2.6-2
2018-01-25 13:38:17 status half-configured libsemanage1:armhf 2.6-2
2018-01-25 13:38:17 status installed libsemanage1:armhf 2.6-2
2018-01-25 13:38:17 configure libp11-kit0:armhf 0.23.3-2 <none>
2018-01-25 13:38:17 status unpacked libp11-kit0:armhf 0.23.3-2
2018-01-25 13:38:17 status half-configured libp11-kit0:armhf 0.23.3-2
2018-01-25 13:38:17 status installed libp11-kit0:armhf 0.23.3-2
2018-01-25 13:38:18 configure dpkg:armhf 1.18.24 <none>
2018-01-25 13:38:18 status unpacked dpkg:armhf 1.18.24
2018-01-25 13:38:18 status half-configured dpkg:armhf 1.18.24
2018-01-25 13:38:18 status installed dpkg:armhf 1.18.24
2018-01-25 13:38:18 configure dmsetup:armhf 2:1.02.137-2 <none>
2018-01-25 13:38:18 status unpacked dmsetup:armhf 2:1.02.137-2
2018-01-25 13:38:18 status half-configured dmsetup:armhf 2:1.02.137-2
2018-01-25 13:38:18 status installed dmsetup:armhf 2:1.02.137-2
2018-01-25 13:38:18 configure libkrb5-3:armhf 1.15-1+deb9u1 <none>
2018-01-25 13:38:18 status unpacked libkrb5-3:armhf 1.15-1+deb9u1
2018-01-25 13:38:18 status half-configured libkrb5-3:armhf 1.15-1+deb9u1
2018-01-25 13:38:18 status installed libkrb5-3:armhf 1.15-1+deb9u1
2018-01-25 13:38:18 configure libedit2:armhf 3.1-20160903-3 <none>
2018-01-25 13:38:18 status unpacked libedit2:armhf 3.1-20160903-3
2018-01-25 13:38:18 status half-configured libedit2:armhf 3.1-20160903-3
2018-01-25 13:38:18 status installed libedit2:armhf 3.1-20160903-3
2018-01-25 13:38:18 configure readline-common:all 7.0-3 <none>
2018-01-25 13:38:18 status unpacked readline-common:all 7.0-3
2018-01-25 13:38:18 status half-configured readline-common:all 7.0-3
2018-01-25 13:38:18 status installed readline-common:all 7.0-3
2018-01-25 13:38:18 configure libgdbm3:armhf 1.8.3-14 <none>
2018-01-25 13:38:18 status unpacked libgdbm3:armhf 1.8.3-14
2018-01-25 13:38:19 status half-configured libgdbm3:armhf 1.8.3-14
2018-01-25 13:38:19 status installed libgdbm3:armhf 1.8.3-14
2018-01-25 13:38:19 configure perl-base:armhf 5.24.1-3+deb9u2 <none>
2018-01-25 13:38:19 status unpacked perl-base:armhf 5.24.1-3+deb9u2
2018-01-25 13:38:19 status half-configured perl-base:armhf 5.24.1-3+deb9u2
2018-01-25 13:38:19 status installed perl-base:armhf 5.24.1-3+deb9u2
2018-01-25 13:38:19 configure grep:armhf 2.27-2 <none>
2018-01-25 13:38:19 status unpacked grep:armhf 2.27-2
2018-01-25 13:38:19 status half-configured grep:armhf 2.27-2
2018-01-25 13:38:19 status installed grep:armhf 2.27-2
2018-01-25 13:38:19 configure libreadline7:armhf 7.0-3 <none>
2018-01-25 13:38:19 status unpacked libreadline7:armhf 7.0-3
2018-01-25 13:38:19 status half-configured libreadline7:armhf 7.0-3
2018-01-25 13:38:19 status installed libreadline7:armhf 7.0-3
2018-01-25 13:38:19 configure debconf:all 1.5.61 <none>
2018-01-25 13:38:19 status unpacked debconf:all 1.5.61
2018-01-25 13:38:19 status half-configured debconf:all 1.5.61
2018-01-25 13:38:23 status installed debconf:all 1.5.61
2018-01-25 13:38:23 configure tzdata:all 2017c-0+deb9u1 <none>
2018-01-25 13:38:23 status unpacked tzdata:all 2017c-0+deb9u1
2018-01-25 13:38:23 status half-configured tzdata:all 2017c-0+deb9u1
2018-01-25 21:39:33 status installed tzdata:all 2017c-0+deb9u1
2018-01-25 21:39:33 configure gzip:armhf 1.6-5+b1 <none>
2018-01-25 21:39:33 status unpacked gzip:armhf 1.6-5+b1
2018-01-25 21:39:33 status half-configured gzip:armhf 1.6-5+b1
2018-01-25 21:39:33 status installed gzip:armhf 1.6-5+b1
2018-01-25 21:39:33 configure iproute:all 1:4.9.0-1+deb9u1 <none>
2018-01-25 21:39:33 status unpacked iproute:all 1:4.9.0-1+deb9u1
2018-01-25 21:39:33 status half-configured iproute:all 1:4.9.0-1+deb9u1
2018-01-25 21:39:33 status installed iproute:all 1:4.9.0-1+deb9u1
2018-01-25 21:39:33 configure bsdutils:armhf 1:2.29.2-1 <none>
2018-01-25 21:39:33 status unpacked bsdutils:armhf 1:2.29.2-1
2018-01-25 21:39:33 status half-configured bsdutils:armhf 1:2.29.2-1
2018-01-25 21:39:33 status installed bsdutils:armhf 1:2.29.2-1
2018-01-25 21:39:33 configure dash:armhf 0.5.8-2.4 <none>
2018-01-25 21:39:33 status unpacked dash:armhf 0.5.8-2.4
2018-01-25 21:39:33 status half-configured dash:armhf 0.5.8-2.4
2018-01-25 21:39:41 status installed dash:armhf 0.5.8-2.4
2018-01-25 21:39:41 configure libgnutls30:armhf 3.5.8-5+deb9u3 <none>
2018-01-25 21:39:41 status unpacked libgnutls30:armhf 3.5.8-5+deb9u3
2018-01-25 21:39:41 status half-configured libgnutls30:armhf 3.5.8-5+deb9u3
2018-01-25 21:39:41 status installed libgnutls30:armhf 3.5.8-5+deb9u3
2018-01-25 21:39:41 configure librtmp1:armhf 2.4+20151223.gitfa8646d.1-1+b1 <none>
2018-01-25 21:39:41 status unpacked librtmp1:armhf 2.4+20151223.gitfa8646d.1-1+b1
2018-01-25 21:39:41 status half-configured librtmp1:armhf 2.4+20151223.gitfa8646d.1-1+b1
2018-01-25 21:39:41 status installed librtmp1:armhf 2.4+20151223.gitfa8646d.1-1+b1
2018-01-25 21:39:41 configure ucf:all 3.0036 <none>
2018-01-25 21:39:41 status unpacked ucf:all 3.0036
2018-01-25 21:39:42 status half-configured ucf:all 3.0036
2018-01-25 21:39:44 status installed ucf:all 3.0036
2018-01-25 21:39:44 configure python-minimal:armhf 2.7.13-2 <none>
2018-01-25 21:39:44 status unpacked python-minimal:armhf 2.7.13-2
2018-01-25 21:39:44 status half-configured python-minimal:armhf 2.7.13-2
2018-01-25 21:39:44 status installed python-minimal:armhf 2.7.13-2
2018-01-25 21:39:44 configure libgssapi-krb5-2:armhf 1.15-1+deb9u1 <none>
2018-01-25 21:39:44 status unpacked libgssapi-krb5-2:armhf 1.15-1+deb9u1
2018-01-25 21:39:44 status half-configured libgssapi-krb5-2:armhf 1.15-1+deb9u1
2018-01-25 21:39:45 status installed libgssapi-krb5-2:armhf 1.15-1+deb9u1
2018-01-25 21:39:45 configure libssl1.0.2:armhf 1.0.2l-2+deb9u1 <none>
2018-01-25 21:39:45 status unpacked libssl1.0.2:armhf 1.0.2l-2+deb9u1
2018-01-25 21:39:45 status half-configured libssl1.0.2:armhf 1.0.2l-2+deb9u1
2018-01-25 21:39:47 status installed libssl1.0.2:armhf 1.0.2l-2+deb9u1
2018-01-25 21:39:47 configure init-system-helpers:all 1.48 <none>
2018-01-25 21:39:47 status unpacked init-system-helpers:all 1.48
2018-01-25 21:39:47 status half-configured init-system-helpers:all 1.48
2018-01-25 21:39:47 status installed init-system-helpers:all 1.48
2018-01-25 21:39:47 configure libldap-2.4-2:armhf 2.4.44+dfsg-5+deb9u1 <none>
2018-01-25 21:39:47 status unpacked libldap-2.4-2:armhf 2.4.44+dfsg-5+deb9u1
2018-01-25 21:39:47 status half-configured libldap-2.4-2:armhf 2.4.44+dfsg-5+deb9u1
2018-01-25 21:39:47 status installed libldap-2.4-2:armhf 2.4.44+dfsg-5+deb9u1
2018-01-25 21:39:47 configure libssl1.1:armhf 1.1.0f-3+deb9u1 <none>
2018-01-25 21:39:47 status unpacked libssl1.1:armhf 1.1.0f-3+deb9u1
2018-01-25 21:39:47 status half-configured libssl1.1:armhf 1.1.0f-3+deb9u1
2018-01-25 21:39:49 status installed libssl1.1:armhf 1.1.0f-3+deb9u1
2018-01-25 21:39:49 configure openssl:armhf 1.1.0f-3+deb9u1 <none>
2018-01-25 21:39:49 status unpacked openssl:armhf 1.1.0f-3+deb9u1
2018-01-25 21:39:49 status half-configured openssl:armhf 1.1.0f-3+deb9u1
2018-01-25 21:39:49 status installed openssl:armhf 1.1.0f-3+deb9u1
2018-01-25 21:39:50 configure libpam0g:armhf 1.1.8-3.6 <none>
2018-01-25 21:39:50 status unpacked libpam0g:armhf 1.1.8-3.6
2018-01-25 21:39:50 status half-configured libpam0g:armhf 1.1.8-3.6
2018-01-25 21:39:52 status installed libpam0g:armhf 1.1.8-3.6
2018-01-25 21:39:52 configure ca-certificates:all 20161130+nmu1 <none>
2018-01-25 21:39:52 status unpacked ca-certificates:all 20161130+nmu1
2018-01-25 21:39:52 status half-configured ca-certificates:all 20161130+nmu1
2018-01-25 21:40:59 status installed ca-certificates:all 20161130+nmu1
2018-01-25 21:41:00 status triggers-pending ca-certificates:all 20161130+nmu1
2018-01-25 21:41:00 configure locales:all 2.24-11+deb9u1 <none>
2018-01-25 21:41:00 status unpacked locales:all 2.24-11+deb9u1
2018-01-25 21:41:00 status half-configured locales:all 2.24-11+deb9u1
2018-01-25 21:41:22 status installed locales:all 2.24-11+deb9u1
2018-01-25 21:41:22 configure libpython2.7-stdlib:armhf 2.7.13-2+deb9u2 <none>
2018-01-25 21:41:22 status unpacked libpython2.7-stdlib:armhf 2.7.13-2+deb9u2
2018-01-25 21:41:22 status half-configured libpython2.7-stdlib:armhf 2.7.13-2+deb9u2
2018-01-25 21:41:22 status installed libpython2.7-stdlib:armhf 2.7.13-2+deb9u2
2018-01-25 21:41:23 configure python-pip-whl:all 9.0.1-2 <none>
2018-01-25 21:41:23 status unpacked python-pip-whl:all 9.0.1-2
2018-01-25 21:41:23 status half-configured python-pip-whl:all 9.0.1-2
2018-01-25 21:41:23 status installed python-pip-whl:all 9.0.1-2
2018-01-25 21:41:23 configure perl-modules-5.24:all 5.24.1-3+deb9u2 <none>
2018-01-25 21:41:23 status unpacked perl-modules-5.24:all 5.24.1-3+deb9u2
2018-01-25 21:41:23 status half-configured perl-modules-5.24:all 5.24.1-3+deb9u2
2018-01-25 21:41:23 status installed perl-modules-5.24:all 5.24.1-3+deb9u2
2018-01-25 21:41:23 configure libperl5.24:armhf 5.24.1-3+deb9u2 <none>
2018-01-25 21:41:23 status unpacked libperl5.24:armhf 5.24.1-3+deb9u2
2018-01-25 21:41:23 status half-configured libperl5.24:armhf 5.24.1-3+deb9u2
2018-01-25 21:41:23 status installed libperl5.24:armhf 5.24.1-3+deb9u2
2018-01-25 21:41:23 configure libpam-modules-bin:armhf 1.1.8-3.6 <none>
2018-01-25 21:41:23 status unpacked libpam-modules-bin:armhf 1.1.8-3.6
2018-01-25 21:41:23 status half-configured libpam-modules-bin:armhf 1.1.8-3.6
2018-01-25 21:41:23 status installed libpam-modules-bin:armhf 1.1.8-3.6
2018-01-25 21:41:23 configure bash:armhf 4.4-5 <none>
2018-01-25 21:41:23 status unpacked bash:armhf 4.4-5
2018-01-25 21:41:23 status half-configured bash:armhf 4.4-5
2018-01-25 21:41:24 status installed bash:armhf 4.4-5
2018-01-25 21:41:24 configure libcurl3-gnutls:armhf 7.52.1-5+deb9u3 <none>
2018-01-25 21:41:24 status unpacked libcurl3-gnutls:armhf 7.52.1-5+deb9u3
2018-01-25 21:41:24 status half-configured libcurl3-gnutls:armhf 7.52.1-5+deb9u3
2018-01-25 21:41:24 status installed libcurl3-gnutls:armhf 7.52.1-5+deb9u3
2018-01-25 21:41:24 configure libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3 <none>
2018-01-25 21:41:24 status unpacked libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-25 21:41:24 status half-configured libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-25 21:41:24 status installed libdns-export162:armhf 1:9.10.3.dfsg.P4-12.3+deb9u3
2018-01-25 21:41:24 configure python2.7:armhf 2.7.13-2+deb9u2 <none>
2018-01-25 21:41:24 status unpacked python2.7:armhf 2.7.13-2+deb9u2
2018-01-25 21:41:24 status half-configured python2.7:armhf 2.7.13-2+deb9u2
2018-01-25 21:41:40 status installed python2.7:armhf 2.7.13-2+deb9u2
2018-01-25 21:41:40 configure isc-dhcp-client:armhf 4.3.5-3 <none>
2018-01-25 21:41:40 status unpacked isc-dhcp-client:armhf 4.3.5-3
2018-01-25 21:41:40 status half-configured isc-dhcp-client:armhf 4.3.5-3
2018-01-25 21:41:40 status installed isc-dhcp-client:armhf 4.3.5-3
2018-01-25 21:41:40 configure rsync:armhf 3.1.2-1 <none>
2018-01-25 21:41:40 status unpacked rsync:armhf 3.1.2-1
2018-01-25 21:41:40 status half-configured rsync:armhf 3.1.2-1
2018-01-25 21:41:44 status installed rsync:armhf 3.1.2-1
2018-01-25 21:41:44 configure procps:armhf 2:3.3.12-3 <none>
2018-01-25 21:41:44 status unpacked procps:armhf 2:3.3.12-3
2018-01-25 21:41:44 status half-configured procps:armhf 2:3.3.12-3
2018-01-25 21:41:45 status installed procps:armhf 2:3.3.12-3
2018-01-25 21:41:45 configure perl:armhf 5.24.1-3+deb9u2 <none>
2018-01-25 21:41:45 status unpacked perl:armhf 5.24.1-3+deb9u2
2018-01-25 21:41:45 status half-configured perl:armhf 5.24.1-3+deb9u2
2018-01-25 21:41:45 status installed perl:armhf 5.24.1-3+deb9u2
2018-01-25 21:41:45 configure libpython-stdlib:armhf 2.7.13-2 <none>
2018-01-25 21:41:45 status unpacked libpython-stdlib:armhf 2.7.13-2
2018-01-25 21:41:45 status half-configured libpython-stdlib:armhf 2.7.13-2
2018-01-25 21:41:45 status installed libpython-stdlib:armhf 2.7.13-2
2018-01-25 21:41:45 configure libpam-modules:armhf 1.1.8-3.6 <none>
2018-01-25 21:41:45 status unpacked libpam-modules:armhf 1.1.8-3.6
2018-01-25 21:41:45 status half-configured libpam-modules:armhf 1.1.8-3.6
2018-01-25 21:41:45 status installed libpam-modules:armhf 1.1.8-3.6
2018-01-25 21:41:45 configure python:armhf 2.7.13-2 <none>
2018-01-25 21:41:45 status unpacked python:armhf 2.7.13-2
2018-01-25 21:41:45 status half-configured python:armhf 2.7.13-2
2018-01-25 21:41:46 status installed python:armhf 2.7.13-2
2018-01-25 21:41:46 configure libpam-runtime:all 1.1.8-3.6 <none>
2018-01-25 21:41:46 status unpacked libpam-runtime:all 1.1.8-3.6
2018-01-25 21:41:46 status half-configured libpam-runtime:all 1.1.8-3.6
2018-01-25 21:41:49 status installed libpam-runtime:all 1.1.8-3.6
2018-01-25 21:41:49 configure apt-transport-https:armhf 1.4.8 <none>
2018-01-25 21:41:49 status unpacked apt-transport-https:armhf 1.4.8
2018-01-25 21:41:49 status half-configured apt-transport-https:armhf 1.4.8
2018-01-25 21:41:49 status installed apt-transport-https:armhf 1.4.8
2018-01-25 21:41:49 configure liberror-perl:all 0.17024-1 <none>
2018-01-25 21:41:49 status unpacked liberror-perl:all 0.17024-1
2018-01-25 21:41:49 status half-configured liberror-perl:all 0.17024-1
2018-01-25 21:41:49 status installed liberror-perl:all 0.17024-1
2018-01-25 21:41:49 configure passwd:armhf 1:4.4-4.1 <none>
2018-01-25 21:41:49 status unpacked passwd:armhf 1:4.4-4.1
2018-01-25 21:41:49 status half-configured passwd:armhf 1:4.4-4.1
2018-01-25 21:41:50 status installed passwd:armhf 1:4.4-4.1
2018-01-25 21:41:50 configure login:armhf 1:4.4-4.1 <none>
2018-01-25 21:41:50 status unpacked login:armhf 1:4.4-4.1
2018-01-25 21:41:50 status half-configured login:armhf 1:4.4-4.1
2018-01-25 21:41:50 status installed login:armhf 1:4.4-4.1
2018-01-25 21:41:50 configure adduser:all 3.115 <none>
2018-01-25 21:41:50 status unpacked adduser:all 3.115
2018-01-25 21:41:50 status half-configured adduser:all 3.115
2018-01-25 21:41:53 status installed adduser:all 3.115
2018-01-25 21:41:53 configure openssh-client:armhf 1:7.4p1-10+deb9u2 <none>
2018-01-25 21:41:53 status unpacked openssh-client:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:41:53 status half-configured openssh-client:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:41:54 status installed openssh-client:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:41:54 configure python-pip:all 9.0.1-2 <none>
2018-01-25 21:41:54 status unpacked python-pip:all 9.0.1-2
2018-01-25 21:41:54 status half-configured python-pip:all 9.0.1-2
2018-01-25 21:41:57 status installed python-pip:all 9.0.1-2
2018-01-25 21:41:57 configure git:armhf 1:2.11.0-3+deb9u2 <none>
2018-01-25 21:41:57 status unpacked git:armhf 1:2.11.0-3+deb9u2
2018-01-25 21:41:57 status half-configured git:armhf 1:2.11.0-3+deb9u2
2018-01-25 21:41:57 status installed git:armhf 1:2.11.0-3+deb9u2
2018-01-25 21:41:57 configure ifupdown:armhf 0.8.19 <none>
2018-01-25 21:41:57 status unpacked ifupdown:armhf 0.8.19
2018-01-25 21:41:57 status half-configured ifupdown:armhf 0.8.19
2018-01-25 21:42:02 status installed ifupdown:armhf 0.8.19
2018-01-25 21:42:02 configure libuuid1:armhf 2.29.2-1 <none>
2018-01-25 21:42:02 status unpacked libuuid1:armhf 2.29.2-1
2018-01-25 21:42:02 status half-configured libuuid1:armhf 2.29.2-1
2018-01-25 21:42:02 status installed libuuid1:armhf 2.29.2-1
2018-01-25 21:42:02 configure libblkid1:armhf 2.29.2-1 <none>
2018-01-25 21:42:02 status unpacked libblkid1:armhf 2.29.2-1
2018-01-25 21:42:02 status half-configured libblkid1:armhf 2.29.2-1
2018-01-25 21:42:02 status installed libblkid1:armhf 2.29.2-1
2018-01-25 21:42:02 configure openssh-sftp-server:armhf 1:7.4p1-10+deb9u2 <none>
2018-01-25 21:42:02 status unpacked openssh-sftp-server:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:42:02 status half-configured openssh-sftp-server:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:42:02 status installed openssh-sftp-server:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:42:02 configure wget:armhf 1.18-5+deb9u1 <none>
2018-01-25 21:42:02 status unpacked wget:armhf 1.18-5+deb9u1
2018-01-25 21:42:03 status half-configured wget:armhf 1.18-5+deb9u1
2018-01-25 21:42:03 status installed wget:armhf 1.18-5+deb9u1
2018-01-25 21:42:03 configure apt:armhf 1.4.8 <none>
2018-01-25 21:42:03 status unpacked apt:armhf 1.4.8
2018-01-25 21:42:03 status half-configured apt:armhf 1.4.8
2018-01-25 21:42:12 status installed apt:armhf 1.4.8
2018-01-25 21:42:12 configure libmount1:armhf 2.29.2-1 <none>
2018-01-25 21:42:12 status unpacked libmount1:armhf 2.29.2-1
2018-01-25 21:42:12 status half-configured libmount1:armhf 2.29.2-1
2018-01-25 21:42:12 status installed libmount1:armhf 2.29.2-1
2018-01-25 21:42:12 configure libcryptsetup4:armhf 2:1.7.3-4 <none>
2018-01-25 21:42:12 status unpacked libcryptsetup4:armhf 2:1.7.3-4
2018-01-25 21:42:12 status half-configured libcryptsetup4:armhf 2:1.7.3-4
2018-01-25 21:42:12 status installed libcryptsetup4:armhf 2:1.7.3-4
2018-01-25 21:42:12 configure apt-utils:armhf 1.4.8 <none>
2018-01-25 21:42:12 status unpacked apt-utils:armhf 1.4.8
2018-01-25 21:42:12 status half-configured apt-utils:armhf 1.4.8
2018-01-25 21:42:12 status installed apt-utils:armhf 1.4.8
2018-01-25 21:42:13 configure mount:armhf 2.29.2-1 <none>
2018-01-25 21:42:13 status unpacked mount:armhf 2.29.2-1
2018-01-25 21:42:13 status half-configured mount:armhf 2.29.2-1
2018-01-25 21:42:13 status installed mount:armhf 2.29.2-1
2018-01-25 21:42:13 configure libfdisk1:armhf 2.29.2-1 <none>
2018-01-25 21:42:13 status unpacked libfdisk1:armhf 2.29.2-1
2018-01-25 21:42:13 status half-configured libfdisk1:armhf 2.29.2-1
2018-01-25 21:42:13 status installed libfdisk1:armhf 2.29.2-1
2018-01-25 21:42:13 configure openssh-server:armhf 1:7.4p1-10+deb9u2 <none>
2018-01-25 21:42:13 status unpacked openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:42:13 status half-configured openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:42:33 status installed openssh-server:armhf 1:7.4p1-10+deb9u2
2018-01-25 21:42:34 configure util-linux:armhf 2.29.2-1 <none>
2018-01-25 21:42:34 status unpacked util-linux:armhf 2.29.2-1
2018-01-25 21:42:34 status half-configured util-linux:armhf 2.29.2-1
2018-01-25 21:42:34 status installed util-linux:armhf 2.29.2-1
2018-01-25 21:42:34 configure e2fsprogs:armhf 1.43.4-2 <none>
2018-01-25 21:42:34 status unpacked e2fsprogs:armhf 1.43.4-2
2018-01-25 21:42:34 status half-configured e2fsprogs:armhf 1.43.4-2
2018-01-25 21:42:35 status installed e2fsprogs:armhf 1.43.4-2
2018-01-25 21:42:35 configure ssh:all 1:7.4p1-10+deb9u2 <none>
2018-01-25 21:42:35 status unpacked ssh:all 1:7.4p1-10+deb9u2
2018-01-25 21:42:35 status half-configured ssh:all 1:7.4p1-10+deb9u2
2018-01-25 21:42:35 status installed ssh:all 1:7.4p1-10+deb9u2
2018-01-25 21:42:35 configure udev:armhf 232-25+deb9u1 <none>
2018-01-25 21:42:35 status unpacked udev:armhf 232-25+deb9u1
2018-01-25 21:42:35 status half-configured udev:armhf 232-25+deb9u1
2018-01-25 21:42:42 status installed udev:armhf 232-25+deb9u1
2018-01-25 21:42:42 configure sysvinit-utils:armhf 2.88dsf-59.9 <none>
2018-01-25 21:42:42 status unpacked sysvinit-utils:armhf 2.88dsf-59.9
2018-01-25 21:42:42 status half-configured sysvinit-utils:armhf 2.88dsf-59.9
2018-01-25 21:42:42 status installed sysvinit-utils:armhf 2.88dsf-59.9
2018-01-25 21:42:42 configure systemd:armhf 232-25+deb9u1 <none>
2018-01-25 21:42:42 status unpacked systemd:armhf 232-25+deb9u1
2018-01-25 21:42:42 status half-configured systemd:armhf 232-25+deb9u1
2018-01-25 21:42:51 status installed systemd:armhf 232-25+deb9u1
2018-01-25 21:42:51 configure systemd-sysv:armhf 232-25+deb9u1 <none>
2018-01-25 21:42:51 status unpacked systemd-sysv:armhf 232-25+deb9u1
2018-01-25 21:42:51 status half-configured systemd-sysv:armhf 232-25+deb9u1
2018-01-25 21:42:51 status installed systemd-sysv:armhf 232-25+deb9u1
2018-01-25 21:42:51 configure init:armhf 1.48 <none>
2018-01-25 21:42:51 status unpacked init:armhf 1.48
2018-01-25 21:42:51 status half-configured init:armhf 1.48
2018-01-25 21:42:51 status installed init:armhf 1.48
2018-01-25 21:42:51 trigproc libc-bin:armhf 2.24-11+deb9u1 <none>
2018-01-25 21:42:51 status half-configured libc-bin:armhf 2.24-11+deb9u1
2018-01-25 21:42:51 status installed libc-bin:armhf 2.24-11+deb9u1
2018-01-25 21:42:51 trigproc ca-certificates:all 20161130+nmu1 <none>
2018-01-25 21:42:51 status half-configured ca-certificates:all 20161130+nmu1
2018-01-25 21:43:07 status installed ca-certificates:all 20161130+nmu1
